PMID	Title	State	Has_Explicit_US	Has_Indicators	Affiliation
23161689	GeneTack database: genes with frameshifts in prokaryotic genomes and eukaryotic mRNA sequences.	Georgia	True	True	School of Computational Science and Engineering, Georgia Institute of Technology, Atlanta, GA 30332, USA.
23161691	Volatility in mRNA secondary structure as a design principle for antisense.	Connecticut	True	False	Department of Chemical, Materials and Biomolecular Engineering, University of Connecticut, Storrs, CT 06269, USA.
23161692	SchistoDB: an updated genome resource for the three key schistosomes of humans.	Delaware	False	False	Centro de Excelência em Bioinformática, National Institute for Science and Technology in Tropical Diseases FIOCRUZ-Minas, Belo Horizonte, MG 30190-002, Brazil.
23161693	HMDB 3.0--The Human Metabolome Database in 2013.	California	False	False	Department of Computing Science, University of Alberta, Edmonton, AB, Canada T6G 2E8. david.wishart@ualberta.ca
23161695	eProS--a database and toolbox for investigating protein sequence-structure-function relationships th...	Delaware	False	False	Department of Mathematics, University of Applied Sciences Mittweida, Mittweida, Saxony, Technikumplatz 17, D-09648, Germany. florian.heinke@hs-mittweida.de
23161698	Bilayered Raman-intense gold nanostructures with hidden tags (BRIGHTs) for high-resolution bioimagin...	Indiana	True	False	Department of Mechanical Engineering and Materials Science, Washington University in St. Louis, 1 Brookings Dr., St. Louis, MO 63130, USA.
23161696	Contribution of intersubunit bridges to the energy barrier of ribosomal translocation.	Ohio	True	False	Ohio State Biochemistry Program, Center for RNA Biology, The Ohio State University, Columbus, OH 43210, USA.
23161706	Use of a novel sediment exposure to determine the effects of triclosan on estuarine benthic communit...	Rhode Island	True	False	Atlantic Ecology Division, U.S. Environmental Protection Agency, Narragansett, Rhode Island, USA. ho.kay@epa.gov
23161707	Fabrication and characterization of nanopores with insulated transverse nanoelectrodes for DNA sensi...	Pennsylvania	True	True	Department of Physics and Astronomy, University of Pennsylvania, Philadelphia, PA 19104, USA.
23161705	N-methyl-D-aspartate receptor-mediated axonal injury in adult rat corpus callosum.	Nebraska	True	False	Department of Pharmacology and Experimental Neuroscience, University of Nebraska Medical Center, Omaha, Nebraska 68198-5880, USA.
23161709	Molecular pathology of breast cancer: what a pathologist needs to know.	Washington	True	True	Dept of Pathology, University of Washington Medical Center, Seattle, WA 98195, USA. kallison@uw.edu
23161710	Mucocele-like lesions diagnosed on breast core biopsy: assessment of upgrade rate and need for surgi...	Illinois	True	True	Dept of Pathology, Northwestern University Feinberg School of Medicine,Chicago IL 60611, USA.
23161711	Microcalcification is an important factor in the management of breast intraductal papillomas diagnos...	Pennsylvania	True	False	Dept of Pathology, Magee-Womens Hospital, University of Pittsburgh Medical Center, Pittsburgh, PA 15213, USA.
23161712	Interobserver agreement among pathologists for semiquantitative hormone receptor scoring in breast c...	Pennsylvania	True	False	Department of Pathology, Magee-Womens Hospital of UPMC, Pittsburgh, PA, USA.
23161713	ERG protein expression in human tumors detected with a rabbit monoclonal antibody.	New York	True	False	Department of Pathology and Laboratory Medicine, North Shore Long Island Jewish Health System, Long Island, NY, USA.
23161714	Increasing cytotechnologist workload above 100 slides per day using the BD FocalPoint GS imaging sys...	Connecticut	True	False	Department of Pathology, Yale University, New Haven, CT 06519, USA. Angelique.levi@yale.edu
23161715	Thymic hyperplasia with lymphoepithelial sialadenitis (LESA)-like features: a clinicopathologic and ...	Maryland	True	False	Dept of Pathology, MD Anderson Cancer Center, Houston, TX 77030, USA. aweissferdt@doctors.org.uk
23161716	The comparative effectiveness of fine-needle aspiration cytology sampling policies: a simulation stu...	Utah	True	False	Dept of Pathology, University of Utah School of Medicine, Salt Lake City, UT 84112, USA. Robert.l.schmidt@att.net
23161717	Analysis of immunohistochemical stain usage in different pathology practice settings.	Virginia	True	False	Department of Pathology, University of Virginia Health System, Charlottesville, VA 22908, USA.
23161720	Myeloid neoplasms secondary to plasma cell myeloma: an intrinsic predisposition or therapy-related p...	North Carolina	True	False	Dept of Pathology, Department of Medicine, Duke University Medical Center,Durham, NC 27710, USA.
23161721	CD200 expression in plasma cells of nonmyeloma immunoproliferative disorders: clinicopathologic feat...	Wisconsin	True	False	Dept of Pathology, Medical College of Wisconsin, Milwaukee, WI 53226, USA. holteanu@mcw.edu
23161722	Investigation of the BRAF V600E mutation by pyrosequencing in lymphoproliferative disorders.	Nebraska	True	False	Dept of Pathology and Microbiology, University of Nebraska Medical Center, Omaha, NE 68195, USA.
23161725	Ring expansion and rearrangements of rhodium(II) azavinyl carbenes.	California	True	False	Department of Chemistry, The Scripps Research Institute, La Jolla, CA 92037, USA.
23161728	Complex small-molecule architectures regulate phenotypic plasticity in a nematode.	New York	True	False	Boyce Thompson Institute and Department of Chemistry, Cornell University, Ithaca, NY, USA.
23161736	Effects of inbreeding on mouthpart deformities of Chironomus riparius under sublethal pesticide expo...	Delaware	False	False	Department of Aquatic Ecotoxicology, Institute of Ecology, Evolution and Diversity, Goethe University, Frankfurt am Main, Germany. vogt@bio.uni-frankfurt.de
23161740	Total synthesis of the unusual monoterpenoid indole alkaloid (±)-alstilobanine A.	Pennsylvania	True	False	Department of Chemistry, The Pennsylvania State University, University Park, PA 16802, USA.
23161741	Putative cholesterol-binding sites in human immunodeficiency virus (HIV) coreceptors CXCR4 and CCR5.	Delaware	False	False	Biological Experimental Physics Department, Saarland University, D-66041 Saarbrücken, Germany. mikhail.zhukovsky@physik.uni-saarland.de
23161742	Facile route to an all-organic, triply threaded, interlocked structure by templated dynamic clipping...	Mississippi	True	False	The Molecular Foundry, Lawrence Berkeley National Laboratory, MS, USA.
23161744	Tellurium thin films in hybrid organic electronics: morphology and mobility.	Maryland	True	True	Department of Materials Science and Engineering, Johns Hopkins University, 3400 North Charles Street, Baltimore, MD, USA.
23161751	Do subtoxic levels of chlorate influence the desiccation tolerance of Egeria densa?	Indiana	False	False	Ecology Department, Catholic University of Chile and Center for Advanced Studies in Ecology and Biodiversity, Santiago, Chile. apalma@bio.puc.cl
23161749	Haploinsufficiency at the human IFNGR2 locus contributes to mycobacterial disease.	New York	True	False	St Giles Laboratory of Human Genetics of Infectious Diseases, Rockefeller Branch, The Rockefeller University, New York, NY 10065, USA.
23161754	Morphological and immunohistochemical features of the vomeronasal system in dogs.	Delaware	False	False	Department of Anatomy and Animal Production, Unit of Anatomy and Embryology, University of Santiago de Compostela, Spain. ignacio.salazar@usc.es
23161756	A broad specificity nucleoside kinase from Thermoplasma acidophilum.	Virginia	True	False	Department of Chemistry, University of Virginia, Charlottesville, VA 22904-4319, USA.
23161755	Alterations in replication timing of cancer-related genes in malignant human breast cancer cells.	New York	True	False	Department of Biological Sciences, University at Buffalo, State University of New York, Buffalo, NY 14260, USA.
23161763	In vitro 3D full-thickness skin-equivalent tissue model using silk and collagen biomaterials.	Massachusetts	True	False	Department of Biomedical Engineering, Tufts University, Medford, MA 02155, USA.
23161766	Inhibition of biofilm maturation by linezolid in meticillin-resistant Staphylococcus epidermidis cli...	Delaware	False	False	Laboratory of Gram-positive Cocci, Universidade Federal de Ciências da Saúde de Porto Alegre, Porto Alegre, Brazil.
23161766	Inhibition of biofilm maturation by linezolid in meticillin-resistant Staphylococcus epidermidis cli...	Delaware	False	False	Health Sciences Post-graduate Program, Universidade Federal de Ciências da Saúde de Porto Alegre, Porto Alegre, Brazil.
23161766	Inhibition of biofilm maturation by linezolid in meticillin-resistant Staphylococcus epidermidis cli...	Delaware	False	False	Laboratory of Gram-positive Cocci, Universidade Federal de Ciências da Saúde de Porto Alegre, Porto Alegre, Brazil.
23161766	Inhibition of biofilm maturation by linezolid in meticillin-resistant Staphylococcus epidermidis cli...	Delaware	False	False	Laboratory of Gram-positive Cocci, Universidade Federal de Ciências da Saúde de Porto Alegre, Porto Alegre, Brazil.
23161766	Inhibition of biofilm maturation by linezolid in meticillin-resistant Staphylococcus epidermidis cli...	Delaware	False	False	Health Sciences Post-graduate Program, Universidade Federal de Ciências da Saúde de Porto Alegre, Porto Alegre, Brazil.
23161766	Inhibition of biofilm maturation by linezolid in meticillin-resistant Staphylococcus epidermidis cli...	Delaware	False	False	Laboratory of Gram-positive Cocci, Universidade Federal de Ciências da Saúde de Porto Alegre, Porto Alegre, Brazil.
23161766	Inhibition of biofilm maturation by linezolid in meticillin-resistant Staphylococcus epidermidis cli...	Delaware	False	False	Health Sciences Post-graduate Program, Universidade Federal de Ciências da Saúde de Porto Alegre, Porto Alegre, Brazil.
23161766	Inhibition of biofilm maturation by linezolid in meticillin-resistant Staphylococcus epidermidis cli...	Delaware	False	False	Laboratory of Gram-positive Cocci, Universidade Federal de Ciências da Saúde de Porto Alegre, Porto Alegre, Brazil.
23161766	Inhibition of biofilm maturation by linezolid in meticillin-resistant Staphylococcus epidermidis cli...	Delaware	False	False	Health Sciences Post-graduate Program, Universidade Federal de Ciências da Saúde de Porto Alegre, Porto Alegre, Brazil.
23161761	A survey of husbandry practices for lorisid primates in North American zoos and related facilities.	Ohio	True	False	Department of Biology, Case Western Reserve University, Cleveland, Ohio, USA. gaf@clevelandmetroparks.com
23161769	Invasive aspergillosis caused by cryptic Aspergillus species: a report of two consecutive episodes i...	Delaware	False	False	CIBER de Enfermedades Respiratorias (CIBERES CD06/06/0058), Palma de Mallorca, Spain.
23161769	Invasive aspergillosis caused by cryptic Aspergillus species: a report of two consecutive episodes i...	Delaware	False	False	Departamento de Medicina, Facultad de Medicina, Universidad Complutense, Madrid, Spain.
23161769	Invasive aspergillosis caused by cryptic Aspergillus species: a report of two consecutive episodes i...	Delaware	False	False	Instituto de Investigación Sanitaria del Hospital Gregorio Marañón, Madrid, Spain.
23161769	Invasive aspergillosis caused by cryptic Aspergillus species: a report of two consecutive episodes i...	Delaware	False	False	Servicio de Microbiología Clínica y Enfermedades Infecciosas, Hospital General Universitario Gregorio Marañón, Madrid, Spain.
